doi,author,title,year,abstract,journal
10.1075/jhl.17027.gro,"Eitan Grossman, Stéphane Polis",Swimming against the typological tide  or paddling along with language change?,2019,"
It has repeatedly been observed that there is a worldwide preference for suffixes over prefixes. In this article,
                    we argue that universally dispreferred – or rare – structures can and do arise as the result of regular processes of language
                    change, given the right background structures. Specifically, we show that Ancient Egyptian-Coptic undergoes a long-term diachronic
                    macro-change from exhibiting mixed suffixing-prefixing to showing an overwhelming preference for prefixing. The empirical basis
                    for this study is a comparison of ten typologically significant parameters in which prefixing or affixing is potentially at stake,
                    based on Dryer’s (2013a) 969-language sample. With its extremely high prefixing
                    preference, Coptic belongs to the rare 6% or so of languages that are predominantly prefixing. We argue that each of the
                    micro-changes implicated in this macro-change are better understood in terms of changes at the level of individual constructions,
                    rather than in terms of a broad structural “drift.” Crucially, there is nothing unusual about the actual processes of change
                    themselves.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.17023.res,"Yael Reshef, Einat Gonen",Imperfect language learning  vs. dynamic sound change,2018,"
Modern Hebrew provides an idiosyncratic case for historical linguistic study: due to the discontinuity of its use as a spoken
                    language, differences between contemporary structures and classical ones do not necessarily reflect change processes, but may
                    instead result from imperfect language learning by the original L2 speakers of Modern Hebrew at the initial stages of speech
                    revival. This article offers a new research direction for delineating the boundaries between the two types of phenomena based on
                    the recent discovery of two collections of recordings of spontaneous Hebrew speech made in the 1960s. Focusing on one conspicuous
                    sound change in contemporary Modern Hebrew, namely the transition from [i] to [e] in the prefix of the verbal pattern
                        hif’il, we show that the variability in contemporary language between hif’il and
                        hef’il has two distinct sources: (i) an initial state of variability between [i] and [e] in forms derived
                    from weak root verbs (initial-[n] and middle-[w/y] roots, e.g. higi’a-hegi’a ‘arrived’) due to imperfect language
                    learning in the initial phases of the formation of Modern Hebrew; and (ii) a recent change from [i] to [e] in forms derived from
                    regular roots (e.g. hitxil-hetxil ‘started’). In this category, the 1960s recordings attest to a stable
                    realization of [i] amongst all age groups, with deviations from the rules of traditional Hebrew grammar occurring only marginally.
                    Based on this data, the measure of synchronic variation documented in the 1960s recordings is analyzed as a precursor of the sound
                    change that developed in the language at a later stage.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.17016.gra,Lamar A. Graham,An analysis of morphosyntactic variation  in the Old Spanish future and conditional,2018,"
The presence of two forms of the future and conditional paradigms in Old Spanish is well-attested. The analytic form, which was
                    marked by a mesoclitic, was more syntactically restricted, while the synthetic form, which surfaced with either a proclitic or an
                    enclitic, was essentially free to appear in any syntactic context. It is notable that the analytic form was only acceptable in
                    contexts in which finite verbs obligatorily hosted enclitics. In this article, I test various morphosyntactic factors to determine
                    the level of variation among the analytic and synthetic future and conditional forms across six centuries of Old Spanish. The
                    factors of verb tense, preverbal constituent, and verb stem morphology significantly affect the emergence of mesoclisis or
                    enclisis, as does the century during which the verb is produced; however, subject expression is not a significant factor.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.17017.ber,Anna Berge,Re-evaluating the reconstruction  of Proto-Eskimo-Aleut,2018,"
The relationship between Unangam Tunuu (Aleut) and Eskimo was established in the early 19th century, and the 20th century
                    especially saw a number of efforts on the reconstruction of Proto-Eskimo-Aleut (PEA). Reconstruction has supported assumptions of
                    a largely genealogical relationship between the EA languages, assumptions which include a long history of independent development
                    in isolation from other languages and language families. The reconstruction of PEA, however, is incomplete; many apparent cognates
                    have irregular or imperfectly understood sound correspondences. Furthermore, advances in archaeology and genetics have called into
                    question many assumptions about EA prehistory and about the isolation or lack thereof of Unangam Tunuu. In this study, I
                    re-examine the proposed cognates and evaluate them based on the strength of their correspondences and their distribution within
                    the lexicon, with reference to new findings regarding technological innovations and periods of cultural contact. Several patterns
                    emerge, including a large group of proposed cognates with overly-specific semantic correlations relating to technologies or
                    cultural practices post-dating the split of EA languages, a gender-based difference in the number of cognates relating to cultural
                    activities, and a correlation between known borrowings and high levels of cognates in certain semantic domains. Results suggest
                    extensive language contact, especially in the past millennium.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.00002.gil,"Spike Gildea, Antoine Guillaume",The evolution of argument coding patterns in South American languages,2018,"
This special issue of JHL reconstructs the diachrony of a number of innovations in the coding of argument structure, particularly in the domain of verbal indexation, in four Amazonian language families (Chapacuran, Sáliban, Tukanoan and Tupi). It is one result of an international workshop on “Diachronic Morphosyntax in South American Languages” held in Lyon (France) in 2015, with financial support from the Collegium de Lyon (Institute for Advanced Study) and the LabEx ASLAN of the Université de Lyon. The goal was to encourage methodologically innovative (and more rigorous) historical studies of morphosyntactic patterns in languages or language families of South America. The five papers that comprise this collection all demonstrate the viability of syntactic reconstruction, even in languages with little or no written history.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.00003.bir,Joshua Birchall,Historical change in reported speech constructions in the Chapacuran family,2018,"
The reported speech construction found in the Chapacuran language family of South America has undergone a number of changes in the individual languages, such that its uses extend beyond that of merely reporting speech. In many languages, it is used to express the inner states of the reported speaker, and in some cases it is used to express imperfectivity and causation. This paper argues that the future construction in Moré is a further development of the reported speech construction, one that has been reanalyzed as a basic main clause type. The morphosyntactic properties of the source construction explains the divergent inflectional forms, the loss of object indexation, and the innovation of an object case marker in the future construction. This paper provides new insights into the diachronic pathways that can lead to innovative future constructions as well as the origins of a tense-based split in case marking in Moré.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.16023.ros,Jorge Emilio Rosés Labrada,The Piaroa subject marking system and its diachrony,2018,"
Piaroa, a member of the Sáliban language family, is spoken on both sides of the Colombian-Venezuelan border. Based on unpublished
                    fieldwork data for Mako and Piaroa and published Piaroa and Sáliba data, this article focuses on the Piaroa subject marking system
                    and its origins. I show that the subject prefixes and inner suffixes used in future tense were inherited from Proto-Sáliban and must
                    therefore have preceded the rise of the right-margin subject markers ‑sæ, -hæ and ‑Ø. Based on
                    comparative Mako data, I propose that these markers are old copular suffixes that entered the verbal domain through a nominal
                    predication construction whose use expanded to encode habitual aspect. This research not only constitutes an important
                    contribution to the description of Piaroa but also expands, within a Diachronic Construction Grammar approach, our understanding
                    of complex systems of person marking, the origins of multiple exponence, and the role of multiple source constructions in paradigm
                    creation.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.16024.cha,"Thiago Costa Chacon, Lev Michael",The evolution of subject-verb agreement  in Eastern Tukanoan,2018,"
This article describes the evolution of past/perfective subject-verb agreement morphology in the Tukanoan family, reconstructing relevant aspects of Proto-Tukanoan verbal morphology and delineating the subsequent diachronic development of verbal subject agreement morphology in the Eastern branch of the family. We argue that suffixes that cumulatively expone past/perfective and person, number, and gender (png) subject agreement resulted from the fusion of post-verbal demonstratives/pronouns expressing png information with suffixes expressing past/perfective tam information. We propose that different png agreement categories developed at successive stages in the diversification of the family, with third person masculine singular subject agreement emerging before other png categories, followed by animate plural agreement, then finally by the development of third person feminine agreement. The result in Eastern Tukanoan was a cross-linguistically unusual agreement system that contrasts four agreement categories: (i) first and second person singular and third person inanimate (singular and plural); (ii) third person animate masculine singular; (iii) third person animate feminine singular; and (iv) third animate plural.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.16025.gal,"Ana Vilacy Galucio, Antônia Fernanda de Souza Nogueira",From object nominalization to object focus,2018,"
This article proposes that the divergent pattern of verb argument marking found in object focus clauses in the Tuparian branch of
                    the Tupian family comes from the reanalysis of an object nominalization in a cleft construction. Based on the distribution of free
                    and bound person markers, the major alignment pattern can be characterized as nominative-absolutive in simple clauses, with free
                    pronouns expressing the nominative, whereas bound person markers express the absolutive. However, object focus clauses show a
                    distinct alignment pattern: the ergative, and not the absolutive, is indexed by the bound markers on the verb. We present
                    arguments for identifying the object nominalization as the source of this grammar in the object focus clause, showing also how
                    this reanalysis resulted in the nominalizer morpheme and the person markers gaining new functions.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.17003.bru,Martine Bruil,The development of the portmanteau verbal morphology in Ecuadorian Siona,2018,"
Subject marking in the Western Tukanoan language Ecuadorian Siona is part of a complex system of portmanteau morphology that also marks tense and clause type. This system shows a remarkable number of regularities that hint that it might be possible to tease apart these functions. Synchronically, it is problematic to posit distinct markers for each of the three relevant linguistic categories, but diachronically, it is likely that these categories were expressed by distinct markers. This article reconstructs the pathway of the formal merger of these three linguistic categories, comparing the expression of Ecuadorian Siona’s system to the expression of these categories in other Tukanoan languages.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.001.edi,,Editors’ Corner,2018, ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.15018.her,Borja Herce,The diachrony of Spanish haber/hacer + time,2018,"
Using quantitative corpus evidence from different periods, the present article analyzes the emergence and diachronic development of
                    the Spanish time constructions (clausal and adverbial) involving contemporary hacer ‘make’ and earlier
                        haber ‘have’. The obtained data, as well as cross-linguistic evidence, suggest that the clausal construction
                    must have been the source of the adverbial one. A proposal is presented that could explain that development. The data show, in
                    addition, that the grammatical properties and usage patterns of the clausal and adverbial constructions were very similar until
                    the 16th century but have been diverging ever since. This divergence coincides with an exponential increase in the textual raw
                    frequency of the adverbial construction, where word order fixation, erosion of the inflectional morphology and a change in the
                    possibilities for time adjunction among others are found to occur at around the same time. This points towards a
                    desentencialization, loss of inner structure and grammaticalization of the adverbial construction in those periods.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.15013.blu,Robert Blust,Odd conditions,2018,"
Since the 19th century linguists have expected to find conditioned sound changes in environments that make phonetic sense: consonants palatalize adjacent to front vowels, back vowels front if a front vowel occurs in the next syllable, stops voice between voiced segments, and so forth. Most conditioned sound changes conform to this expectation, but a surprising number do not. Some of these are well known, as the palatalization of *s before most word-initial consonants in High German. Since there is no obvious explanation for them, such changes are generally ignored in discussions of historical phonology. The result of this practice has been to give the false impression that what appear to be phonetically unmotivated sound changes are rare abnormalities that probably would conform to expectation if we had more information about them. This paper draws attention to examples of conditioning in Austronesian languages in which the phonetic properties of the context appear unrelated to those of the change, and it questions why such changes should occur. Although finding a completely satisfactory explanation has proven difficult, one general conclusion suggested by the data is that native speakers have an intuitive recognition of natural classes that is independent of phonetic motivation.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.16022.vio,Lorella Viola,A corpus-based investigation of language change in Italian,2018,"
In Italian, grazie ‘thanks’ and ringraziare ‘to thank’ historically introduce an object by means of the preposition di ‘of’ (Renzi, Salvi & Cardinaletti 1991: 545–548); when grazie and ringraziare introduce a subordinate infinite clause, they may all the same be followed by either di or per ‘for’, the latter being the habitual preposition introducing an implicit causal subordinate (ibid.). In light of these considerations, a general lower frequency of occurrence of collocations with per would be expected. This article argues that, in contemporary Italian, there has been an increase in the use of constructions with per and that such an increase is due to an influence from the English thanks/to thank for. Through diachronic lexicographic, quantitative and qualitative analyses carried out over a range of dictionaries and corpora, this article will show that the frequency of use of forms with per has indeed more than octupled in writing from 1200 to 2011 and more than doubled in speech from 1965 to 2003. Moreover, by analyzing the distribution of the studied constructions in a corpus of dubbed Italian from (American) English, the article will also explore the possibility that language contact with English, mainly via dubbing translations, may have played a concurrent fundamental role motivating such changes.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.16002.sei,Frank Seifart,Patterns of affix borrowing in a sample of 100 languages,2018,"
Borrowing affixes may be rare compared to lexical borrowing, but it is not random. The current study describes regular patterns of affix borrowing in a database containing 649 borrowed affixes, challenging a number of previous claims about relative borrowability, in particular regarding inflectional categories. It is shown that borrowing affixes of all major nominal and verbal inflectional categories, including case markers and argument indexes, is well attested. Borrowing case markers, for instance, appears to be just as common as borrowing plural markers. By factoring in the “availability” for borrowing (i.e. whether a potential donor language has a relevant affix), it can be shown that nominal categories are far more frequently borrowed than verbal categories. Additionally, it is shown that sets of borrowed affixes often consist of interrelated sets of forms, e.g. forming paradigms, rather than being isolated forms from different morphosyntactic systems, in particular for the more tightly integrated inflectional subsystems. The frequency and systematicity by which inflectional affixes are borrowed calls for a reconsideration of the role of inflection in models of language contact.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.00001.bri,Juan Eugenio Briceño,"
The Diachrony of Negation eds. by Maj-Britt Mosegaard Hansen & Jacqueline Visconti",2018, ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.7.1-2.01cru,"Silvio Cruschina, Eva-Maria Remberger",The rise and development of evidential and epistemic markers,2017, ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.7.1-2.02axe,"Katrin Axel-Tober, Kalle Müller",Evidential adverbs in German,2017,"
This article addresses the semantic and morphosyntactic development of the German evidential adverbs offensichtlich, offenbar, anscheinend, and scheinbar ‘obviously’/‘apparently’/‘seemingly’ and their meaning contribution in present-day German. It will be argued that these expressions, most of which are historically derived from adjectives, innovated separate lexical entries as sentence adverbs in New High German resulting from a morphosyntactic reanalysis of an ambiguous surface structure. This reanalysis was accompanied by a profound semantic change, as a result of which the expressions acquired a wide-scope reading of the type ‘there is (clear) evidence that p’. The diachronic results are corroborated by experimental data from Present-Day German that show that these evidential sentence adverbs are underspecified with respect to evidence type (inference and report). The diachronic and synchronic findings are furthermore discussed in the light of grammaticalization and subjectification theory.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.7.1-2.03cor,Alice Corr,The grammaticalization of epistemicity in Ibero-Romance,2017,"
Typologically-unexpected overt expletives can be found in a restricted number of non-standard Ibero-Romance null-subject varieties. Historical data suggest that these overt expletives, which in today’s varieties show both discourse-oriented and expletive characteristics, have their origin in 15th century impersonal epistemic constructions. This article argues that it is the expletives’ epistemic origin which gives rise to, and thus explains, their present-day heterogeneous properties, in particular their function as a marker of epistemicity in a number of varieties. Despite undergoing the same mechanisms of change, the variation in modern Ibero-Romance is understood to be a consequence of the different stages and degrees of grammaticalization reached in each variety.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.7.1-2.04koc,Anna Kocher,From verum to epistemic modality and evidentiality,2017,"
In this article, I investigate the diachronic development of a construction in Modern Spanish. It consists of an epistemic or evidential modifier followed by the complementizer (hence Adv+C) that heads root clauses (Seguro
Adv

que
C
viene ‘Surely he/she will come’). I demonstrate that the distributional, semantic, and pragmatic properties support a monoclausal analysis for Modern Spanish Adv+C as well as for its historical source construction. I propose a cartographic analysis associating Adv+C and the source construction with a low position in Rizzi’s split CP. Supported by corpus data, I identify a verum focus construction (Aff+C) as the origin of Adv+C. I claim that the loss of the verum interpretation triggers the reanalysis of the construction. This ultimately gives rise to its productive extension to other epistemic and evidential modifiers.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.7.1-2.05rod,Amalia Rodríguez-Somolinos,"From visual perception to inference in the French evidential markers il m’est avis que, apparemment, and il paraît que
",2017,"
This article studies the evolution, from Medieval to Modern French, of three evidential markers that are semantically related from a diachronic perspective: il m’est avis que ‘I think that’, ‘it seems to me that’, apparemment ‘apparently’, and il paraît que ‘it seems that, apparently’. This study demonstrates the rise of the modal and evidential uses of the markers in question, from the Medieval period onwards, and provides a semantic characterization of these three epistemic-evidential markers in order to precisely grasp the evolution of their meaning. Using information from a number of databases, this article provides empirical support for the study of the different types of evidentiality, their evolution, and their interaction with the epistemic commitment of the speaker and the degree of certainty. The three markers have evolved towards greater subjectivity and a lower degree of certainty. Their historical semantic description shows that a marker may shift diachronically between various types of evidence.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.7.1-2.06bla,"Zeltia Blanco-Suárez, Mario Serrano-Losada","The rise and development of parenthetical needless to say
",2017,"
The article traces the diachronic development of the assumed evidential needless to say. This parenthetical
                    expression allows the speaker to make certain assertions regarding the obviousness of what s/he is about to say, thus serving as
                    an evidential strategy that marks the information conveyed as being based on inference and/or assumed or general knowledge.
                    Parenthetical needless to say has its roots in the Early Modern English needless to-inf
                    construction (meaning ‘it is unnecessary to do something’), which originally licensed a wide range of infinitives. Over the course
                    of time, however, it became restricted to uses with utterance verbs, eventually giving rise to the grammaticalized evidential
                    expression needless to say. In fact, it is only in Late Modern English that the evidential pragmatic inferences
                    become conventionalized and that the first parenthetical uses of the construction are attested. In Present-day English,
                    parenthetical needless to say occurs primarily at the left periphery with forward scope.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.7.1-2.07ser,Mario Serrano-Losada,On English turn out and Spanish resultar mirative constructions,2017,"
This article focuses on the diachronic development of English turn out and Spanish resultar ‘turn out’ mirative constructions. Having undergone processes of semantic generalization over time, both verbs express evidential and, most prominently, mirative nuances in the present-day languages. This study explores the mechanisms that condition the evolution of turn out and resultar from their original meanings as lexical resultative and change-of-state verbs towards their eventual subjectification and grammaticalization as predicates conveying evidential and mirative senses. The present-day mirative constructions take that- and infinitival complement clauses in both languages. The analysis suggested here shows that both verbs exhibit diverging, though closely related, paths and degrees of grammaticalization. Moreover, this study delves into the further development of these predicates as parenthetical expressions. While English parenthetical turns out has already been grammaticalized, Spanish resulta may be on its way to becoming a grammaticalized parenthetical.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.7.1-2.08poo,Marjolein Poortvliet,"The grammaticalization of Dutch klinken
",2017,"
This article demonstrates the diachronic development of present-day Dutch klinken as an evidential copular verb meaning ‘to seem, based on (auditory) evidence’ from the Middle Dutch intransitive verb klinken meaning ‘to give off a clear sound’. I identify four semantic stages in the history of klinken, which are divided by processes of semantic bleaching (14th–16th century, 16th–17th century) and subjectification and copularization (during the 16th century). I claim that the process of copularization is the trigger of both the evidential meaning and the subjective interpretation that copular constructions with klinken receive. Furthermore, I show that, unlike the development of eruitzien ‘look’ and voelen ‘feel’ from cognitive perception verbs, klinken has developed much like the Dutch copular verbs schijnen ‘seem’ and blijken ‘turn out’: from an intransitive verb with a sensory-related meaning.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.7.1-2.09shi,"Masaharu Shimada, Akiko Nagano",Miratives in Japanese,2017,"
The notion of mirativity as a grammatical category separate from evidentiality is controversial, but a certain amount of cross-linguistic evidence speaks for its validity. The aim of this study is to investigate this notion in contemporary and earlier Japanese, which is shown to have mirative constructions: (i) no miratives, (ii) koto miratives, and (iii) lexical miratives. The particles no and koto are polyfunctional, and they have recently gained a mirative function. Lexical miratives are uttered by the younger generation. These findings raise a diachronic issue regarding the emergence of the three mirative constructions. Adopting Cruschina’s (2011) cartographic approach to discourse-related phenomena and the notion of “emotional vocative” offered by Yamada (1936), we argue that what binds the three constructions together is the involvement of the IFocP (Information Focus Phrase) and that their emergences are all explained by grammaticalization paths starting from nominals.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.7.1-2.10wid,Manuel Widmer,The evolution of egophoricity and evidentiality in the Himalayas,2017,"
The epistemic verbal categories “evidentiality” and “egophoricity” play an important role in the verbal systems of many Tibeto-Burman languages of the Himalayas. In the course of the past decades, our synchronic understanding of those grammatical categories has been considerably enhanced by numerous descriptive studies. However, little is still known about the diachronic processes that give rise to evidentiality and egophoricity. The article addresses this gap by discussing evidence from Bunan, a Tibeto-Burman language, for which the development of evidentiality and egophoricity in its past tense system can be reconstructed in detail. It is argued that the evolution of the two categories can be explained by reference to two processes: (i) the reanalysis of a resultative construction as an inferential past tense and (ii) the reanalysis of third person agreement markers as allophoric markers. In addition, it is maintained that the concept of Scalar Quantity Implicature is crucial to account for the evolution of the two categories.
",JOURNAL OF HISTORICAL LINGUISTICS
 ,,Editors’ Corner, , ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.2.01rei,Lawrence A. Reid,Accounting for variability in Malayo-Polynesian pronouns,2017,"
This article is a suggested explanation for the multiple variants of the forms of some Malayo-Polynesian pronouns that have been characterized as the result of drift. The explanation that is given is referred to here as paradigmatic instability, a phenomenon not previously discussed with reference to these problems. In the cases discussed in this article it is the avoidance of forms that are semantically or pragmatically inappropriate within the context of the paradigm in which they occur which renders the forms morphologically variable and the paradigms in which they occur unstable. In Malayo-Polynesian languages, it is the avoidance of a form that is reconstructed as a plural pronoun in Proto-Austronesian but which in all Malayo-Polynesian daughter languages is found as a singular pronoun. Where this form is retained as part of some other plural forms, it has been lost or modified in a wide range of variants in the daughter languages.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.2.02smi,Chris A. Smith,"Tracking semantic change in fl- monomorphemes in the Oxford English Dictionary
",2017,"
This study aims to track diachronic semantic shift in a small set of monomorphemes collected from the Oxford English Dictionary (OED), carrying the initial fl- phonestheme, such as flounder, flummox, flail, etc. The purpose is to determine the semantic behavior of fl- monomorphemes by identifying  OED key words, which are then classified into eleven conceptual categories of semantic features. Five features of the eleven are conjectured as major on the basis of frequency of occurrence and frequency of combination with other features. Features which share similar progression rates are hypothesized to be linked through the natural process of metonymy (MTA, SV, SBT). Early emergent features are viewed as primary (MTA and MTL). From there, directionality of shift is assessed by comparing co-emergent with post-attestation features. Although no general pattern is discernible on this scale, several case studies of unexpected semantic shift towards minor features as in flummer and flourish show promising results for the field of historical lexical semantics.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.2.03rec,Daniel Recasens,Stressed vowel assimilation to palatal consonants in early Romance,2017,"
This study is an investigation of the phonetic causes of stressed mid and low vowel raising and diphthongization before single palatal consonants and [jC] sequences in the Early Romance languages, as for example [a] raising in Spanish leche derived from Latin [ˈlakte] ‘milk’. The initial hypothesis put to test is that the chances that vowel assimilation applies should increase with the prominence of the anticipatory consonant-to-vowel effects in tongue dorsum raising and fronting and in the second formant (F2) frequency. In accordance with this prediction, vowel assimilatory processes were found to operate most often before [j] + dentoalveolar sequences and single palatals involving maximal dorsal contact in the case of [a] (and to some extent for [ɛ ɔ] as well), and before single palatals rather than before consonant sequences with [j] in the case of [o]. Moreover, assimilation was more prone to affect [ɛ a ɔ o] than the mid high front vowel [e]. The phonetic account of vowel raising and diphthongization reported in the present study complements other explanatory proposals based on chronological and etymological factors. It also supports the notion that the categorization of segmental coarticulatory effects as assimilatory increase with coarticulation size, and that the diachronic vowel changes in question occurred at a time when palatal consonants were in the process of gaining stability.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.2.04pii,Peter Sauli Piispanen,A prosody-controlled semi-vowel alternation in Yukaghir,2017,"
This article shows that Yukaghir underwent a regular sound change whereby all word-internal and word-final w phonemes became j, probably in Early Proto-Yukaghir. After degemination had occurred, possibly in Middle Proto-Yukaghir, any j in an intervocalic position of disyllabic roots was followed by an epenthetic l, as it still is in the modern Yukaghir languages. Palatalization, labialization, uvularization, and assimilative effects finally formed the Late Proto-Yukaghir forms from which the modern languages have arisen. Word-class prosody controls epenthesis, vowel lengthening, and any further word-final vowel changes. Identifying these historical processes also strengthens the evidence that Yukaghir is genealogically related to Uralic. The Uralic and Yukaghiric correspondences are carefully analyzed as to phonology and semantics, resulting in over fifty new or revised cognate suggestions. Further, Yukaghiric shows a trend towards a reduction of the number of root syllables in the comparison. The semi-vowel w remained unchanged word-initially in Tundra Yukaghir and has thus been a continuous part of the Yukaghir phonemic register. Lexemes containing the semi-vowel w found in modern Yukaghir in word-internal and final positions arose from other sources only after the semi-vowel alternation sound change rule.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.2.05nur,"Silva Nurmio, David Willis",The rise and fall of a minor category,2017,"
Some languages use a special form of the noun, a “numerative”, after some or all numerals. In such languages, a distinct numerative is typically not available for all nouns, but rather only for a small subset, forming a morphological “minor category” (Corbett 2000). We examine how such a system emerges and disintegrates diachronically, looking in detail at Welsh, a language in which a distinct numerative emerged as the result of the phonological attrition of plural suffixes and analogical extension of new plural suffixes to all relevant syntactic environments except after numerals. Nouns with distinct numeratives tend to be animate and to denote units frequently counted, an association previously noted also for minor duals (Plank 1996). We suggest that this association arose in Welsh via differential analogical extension in two directions: animates resisted analogical extension of the pattern numeral + singular noun; and animates were most receptive to extension of the pattern numeral + numerative. We show that the loss of the numerative proceeded the same way in reverse: numeratives were first reanalyzed as special plurals, and this pattern, numeral + plural noun, resisted analogical spread of the dominant numeral + singular pattern most robustly with kinship terms and a unit of time, namely ‘year’. These developments show much commonality with other cases where the diachrony of the numerative is known, confirming the observation that numeratives typically emerge from the disintegration of a major category, such as plural or dual, and that they are diachronically unstable, liable ultimately to analogical elimination.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.2.06dah,Eystein Dahl,"Lowe, John. 2016. Participles in Rigvedic Sanskrit. The syntax and semantics of adjectival verb forms",2017, ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.1.01bla,José Luis Blas Arroyo,The rise and fall of a change from below in Early Modern Spanish,2016,"
This article deals with the patterns of variation and change undergone by a syntactic variable in Early Modern Spanish grammar, namely the alternation between deber ‘have to, must, should’ and deber de + infinitive ‘have to, must, should’ as a modal periphrasis. Based on a 1,500,000-word corpus of immediacy texts (private letters, memories) the results of this variationist study suggest that throughout the 16th century, but more especially during its second half, the prepositional periphrasis gradually became more common, above all in stylistic contexts predominated by the spontaneity and proximity of the relationships between the interlocutors. It was also more frequently found in contexts involving members of northern speech communities, particularly males, the young and the middle-low social strata, the incidence being especially high at the points where some of these groups intersect. All this suggests a change from below in the Golden Age period, which reached considerable dimensions in a relatively short time but was destined to stagnate and later decline just as quickly in the centuries that followed as a result of some structural features, such as the special “visibility” of the preposition, which could have led to the stigmatization of the periphrasis in a similar way to what happened in other Spanish syntactic phenomena.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.1.02des,Merlijn de Smit,The problem of the Old Finnish passive,2016,"
Old Finnish (1540–1809) shows variation between non-promotional and promotional passives. Historically, there is reason to suppose that the Finnic passive was originally promotional and that a shift to a non-promotional passive already took place during Proto-Finnic times. At first sight, the Old Finnish promotional passive could be based on contact with German, Swedish, and the classical languages — but it could also be a Proto-Finnic remnant conserved partially through these language contacts. To ascertain which is the case, I apply the notion advanced by Timberlake (1977) that a syntactic process of reanalysis and extension will first proceed in contexts which are least marked from the viewpoint of the new analysis, to a corpus of Old Finnish texts. The result is that some texts do indeed exhibit a stepwise generalization of non-promotional passives with, for example, indefinite and divisible arguments. This generalization is restricted to non-periphrastic passives: periphrastic passives are generally promotional. I argue that this state of affairs is best explained by assuming that a Proto-Finnic promotional passive remained in use in the language of the Finnish educated elite until early Old Finnish times, and that the non-promotional passive of Old Finnish is innovative.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.1.03for,Michael Fortescue,How the accusative became the relative,2016,"
The Eskimo-Uralic hypothesis of a genetic link between Eskimo-Aleut and the Uralic languages is now reaching its second centenary. Two major problems with its advancement since Bergsland’s (1959) summary of its status are addressed in this article. The first of these is the lack of an obvious correlate of the ubiquitous Eskimo-Aleut (EA) relative case marker -m in Uralic; the other is the lack of an m-initial first person singular morpheme in EA to correlate with that of the Uralic languages. That the EA singular genitive/relative marker -m — as well as the instrumental/accusative singular -mək based on it — might be cognate with Uralic singular accusative -m was suggested already by Sauvageot (1953), but no firm conclusion on the matter has since been reached. This has remained a tantalizing possibility, despite the conflicting semantics. However, the remarkable morphosyntactic parallels between Eskimo-Aleut and Samoyedic in particular have grown more apparent with recent publications. A solution is proposed, linking the emergence of ergativity in the Eskimo-Aleut family with a reanalysis of the original nominative-accusative case marking system.
",JOURNAL OF HISTORICAL LINGUISTICS
